#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
247	-0.102509535934	-142.163496248	0.306637170723	-142.309862894	-142.081453093
248	-0.124869521513	-142.239416736	0.306567598581	-142.305583471	-142.086727829
249	-0.103238462061	-142.365737891	0.306669736599	-142.422214073	-142.198896003
250	-0.116949023878	-142.378408273	0.306445229806	-142.475927348	-142.262577699
251	-0.121068203224	-142.456356164	0.306599341882	-142.457837191	-142.239566533
252	-0.0984919213729	-142.617932093	0.306107072485	-142.473300896	-142.257964761
253	-0.0939247198825	-142.702761813	0.305708059167	-143.233080801	-143.004253128
254	-0.107737814464	-142.782044612	0.306147861543	-142.712664095	-142.490868596
255	-0.103868183605	-142.820482138	0.306132401542	-142.680127759	-142.459461558
256	-0.108058181839	-142.93438058	0.305422368708	-143.266432569	-143.04145752
257	-0.0950730766145	-142.976679436	0.30575773054	-143.241361956	-143.010689058
258	-0.105679357583	-143.033343151	0.305659868027	-142.839295332	-142.617687235
259	-0.102659248296	-143.158589163	0.305196545689	-143.27813556	-143.054461697
260	-0.107783293041	-143.260255952	0.305267763263	-143.251446041	-143.0277633
261	-0.0899131798315	-143.358211776	0.305395230055	-143.495984989	-143.274500025
262	-0.0997494744804	-143.356284046	0.305362335475	-143.398899795	-143.17531738
263	-0.0983854977444	-143.448289988	0.304880921245	-143.726069335	-143.499196121
264	-0.129075303636	-143.593106889	0.305109539408	-143.686660943	-143.45573629
265	-0.103299881093	-143.664355041	0.304646052875	-143.899126646	-143.660759047
266	-0.0849829748289	-143.808392244	0.304816447496	-143.663630463	-143.443141185
267	-0.0810923180245	-143.898783831	0.304703947149	-143.925957925	-143.711878507
268	-0.111339138097	-143.961742239	0.304625822588	-143.887531631	-143.670626524
269	-0.0930381744163	-144.042684436	0.30435526302	-144.107177444	-143.882845097
270	-0.0949116919559	-144.092381512	0.304399012578	-144.009277256	-143.788294877
271	-0.0918528182737	-144.221610508	0.304244736747	-144.209118497	-143.983592202
272	-0.10790165542	-144.297002082	0.304503947622	-144.400549243	-144.169502128
273	-0.0889910072632	-144.306947144	0.304075657757	-144.431475878	-144.200778353
274	-0.116789842442	-144.394470553	0.304139802989	-144.564231268	-144.335888952
275	-0.0862725892908	-144.486748708	0.304128454139	-144.901193661	-144.67109595
276	-0.0942799054961	-144.576000944	0.303565131896	-144.586203495	-144.371213101
277	-0.0818994099821	-144.665974482	0.303883223628	-144.609265768	-144.38767658
278	-0.096543886942	-144.759394131	0.303962171235	-144.817923311	-144.588865519
279	-0.0942774530037	-144.845735237	0.303200658246	-144.88495021	-144.659817017
280	-0.0864390957057	-144.853931352	0.303474177844	-144.787751823	-144.565948641
281	-0.0949857727614	-144.90635881	0.303034539913	-145.090443082	-144.875657706
282	-0.0833196729527	-145.019738775	0.303344243388	-144.893724529	-144.672319785
283	-0.0734237427384	-145.08503705	0.303254934424	-145.036078031	-144.816916912
284	-0.083583632688	-145.149502162	0.303073026475	-145.108990428	-144.882030242
285	-0.0684755376227	-145.276984177	0.302925000034	-145.638701314	-145.410197221
286	-0.0903465257496	-145.312381062	0.30257516428	-145.153351001	-144.928437874
287	-0.0951985900594	-145.352049444	0.30274062508	-145.414721725	-145.192908949
288	-0.0784456619088	-145.498042214	0.303029605213	-145.64449501	-145.417830815
289	-0.0914090969734	-145.52020427	0.302847532787	-145.753912881	-145.534360899
290	-0.0891198927629	-145.621731185	0.302807072432	-145.502776059	-145.280150781
291	-0.0755480313693	-145.687204852	0.302760854865	-145.820075763	-145.592635942
292	-0.0771229298061	-145.780736698	0.302425329089	-146.035524464	-145.804804785
293	-0.0814095525406	-145.826233088	0.302394737382	-146.061722105	-145.841317798
294	-0.0775444466443	-145.923794294	0.302418092395	-145.818896947	-145.5976892
295	-0.0753568478896	-145.92007471	0.301787664388	-146.057090385	-145.832990337
