#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
98	0.135082584408	-171.819278986	0.248435032948	-172.272736739	-172.423768771
99	0.153118440078	-172.033427032	0.248159045906	-171.857344092	-171.98878876
100	0.159257656678	-172.225611286	0.248500328911	-171.826174076	-171.966908538
101	0.150443928334	-172.294663247	0.248211019886	-172.626395931	-172.733155143
102	0.149028353008	-172.562500823	0.248277960922	-172.274465783	-172.421689344
103	0.148648516856	-172.655552423	0.247666118506	-172.367499247	-172.532783023
104	0.161854609065	-172.724352841	0.247330921433	-172.948114367	-173.078818935
105	0.147579660842	-172.914088163	0.247386842135	-173.040417391	-173.157629312
106	0.136748730112	-173.125553788	0.247520723719	-172.734116586	-172.852176633
107	0.160233444488	-173.373025412	0.247290460718	-173.110227238	-173.252484506
108	0.155319914814	-173.612454175	0.246704934192	-173.454103066	-173.591236357
109	0.155687951822	-173.733882053	0.246480756637	-173.771687576	-173.880602898
110	0.142426699128	-173.814566084	0.246180427686	-173.746102418	-173.859381762
111	0.147183343297	-173.996412531	0.245975164536	-174.017425826	-174.156782301
112	0.150104280426	-174.10057788	0.246047368599	-173.663709373	-173.815863513
113	0.142387285154	-174.383353012	0.245544572426	-174.346958406	-174.461985214
114	0.158018463039	-174.355684315	0.245334210286	-174.072907642	-174.175599681
115	0.140959213425	-174.380987465	0.245521381544	-174.388980363	-174.522228701
116	0.158645330039	-174.615614146	0.245240624923	-174.622507739	-174.763181938
117	0.147806810524	-174.839476845	0.245372697303	-174.874540137	-175.031352763
118	0.149739043151	-174.949109981	0.245337500008	-174.426207274	-174.569787328
119	0.148142578707	-175.119951325	0.245249671167	-174.52982506	-174.67252641
120	0.15264042691	-175.30783526	0.245124342222	-175.753280269	-175.857065881
121	0.147494140473	-175.540593123	0.245314638285	-174.966672343	-175.115133632
122	0.147884734306	-175.580868294	0.244827302898	-175.656790978	-175.783239937
123	0.144737659927	-175.656609659	0.244742434229	-175.197147219	-175.33520336
