#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
176	0.128316060189	-228.94167034	0.135197204234	-229.585394741	-229.567152269
177	0.122728580376	-229.048880121	0.135048355162	-228.942796817	-228.92997807
178	0.13227948925	-229.227179238	0.1350623354	-228.890972176	-228.880577708
179	0.12731498423	-229.350704652	0.134946052659	-229.513588068	-229.481095288
180	0.127767341427	-229.4956861	0.134782401308	-229.464618055	-229.450711833
181	0.12196402319	-229.649362348	0.134588322161	-229.235678515	-229.221033434
182	0.121267030551	-229.69884089	0.134839967215	-229.791513082	-229.763770196
183	0.121139879622	-229.936874829	0.134590789699	-230.597788339	-230.572586229
184	0.14320177925	-230.044930295	0.134564309254	-229.867857687	-229.852087416
185	0.116651740539	-230.051310694	0.134589309339	-230.118363902	-230.106304206
186	0.132481076716	-230.176406596	0.134525329078	-230.421202115	-230.414854649
187	0.121906525887	-230.363286706	0.134378782958	-230.389622199	-230.373209661
188	0.130991920026	-230.525690656	0.134461677435	-230.682618462	-230.675644097
189	0.130352624789	-230.827624075	0.134414638289	-230.757304796	-230.730567785
190	0.133848137156	-230.905706619	0.134435526478	-230.136636198	-230.12918408
191	0.126442845541	-230.759851339	0.134511184339	-230.961805761	-230.94552493
192	0.134927543475	-230.877464729	0.134394243265	-231.262581604	-231.242191517
193	0.11868046138	-230.967696838	0.134445723695	-231.936537297	-231.926586493
194	0.133000122348	-231.173100669	0.134522861854	-231.442430539	-231.416813247
195	0.122879670419	-231.192957067	0.13420493413	-231.615307457	-231.599438467
196	0.130801019693	-231.442716384	0.13439555932	-231.115650188	-231.088140672
197	0.126604375426	-231.532922226	0.134140625016	-232.482227672	-232.465952487
198	0.127519498273	-231.749589076	0.134177960495	-231.724539483	-231.712285617
199	0.133955300809	-231.943499649	0.134267105468	-232.303031646	-232.276142667
200	0.125187959879	-232.07585377	0.133882401303	-232.267531332	-232.249231519
201	0.112377038551	-232.203119935	0.134024671175	-231.890370487	-231.895519492
202	0.122736230301	-232.080756083	0.133933552637	-233.066166224	-233.044629095
203	0.131927339683	-232.163293773	0.134091940561	-232.124780875	-232.120606253
204	0.130576753849	-232.254604268	0.133843585394	-232.782564473	-232.757505342
205	0.133000223243	-232.453073799	0.133680592148	-232.586646608	-232.569788326
206	0.127275741449	-232.508819953	0.133685526244	-233.017385692	-233.015160905
207	0.125819645879	-232.641592544	0.133801973658	-233.319042627	-233.317347293
208	0.119337926964	-232.643153583	0.133644572614	-233.130663511	-233.104796404
209	0.124488325193	-232.797420371	0.133674013277	-233.108939183	-233.088428586
210	0.119339479122	-232.835418335	0.133464966973	-233.677090266	-233.656581283
211	0.133423386056	-232.970457916	0.13346628331	-232.969260518	-232.960985976
212	0.126335332689	-233.108601457	0.133661842087	-233.088877515	-233.089965857
213	0.138126168398	-233.17668452	0.133370230268	-233.983802162	-233.972134544
214	0.124916882729	-233.044442729	0.133677138263	-233.395652032	-233.376871075
215	0.128007323156	-233.203721402	0.133784868247	-233.465536239	-233.452299752
216	0.127740139314	-233.459723273	0.13363207243	-234.113841218	-234.097080587
217	0.118096850068	-233.535131574	0.133422039496	-232.964313045	-232.948518244
218	0.134404231424	-233.661844211	0.133253947402	-234.234245864	-234.217640397
219	0.117985547092	-234.001289768	0.133320394754	-234.14597448	-234.133555523
220	0.138820587261	-234.068704193	0.133282072183	-235.246880678	-235.240459861
221	0.129705371936	-234.097192684	0.132987500139	-234.6579862	-234.636196079
222	0.12223890615	-234.201934545	0.133125657894	-235.39337249	-235.36355339
223	0.12420681249	-234.324066974	0.133198355232	-234.50370402	-234.490547494
224	0.138564701307	-234.225942364	0.133141776496	-234.927511571	-234.896352666
225	0.124107169355	-234.417676845	0.132931578842	-234.900792186	-234.883297931
226	0.118597409116	-234.551412502	0.133029111922	-234.704332037	-234.692353058
227	0.129877303441	-234.386476201	0.133196874998	-235.216837947	-235.201675056
228	0.119343535096	-234.726561138	0.132722862057	-234.764109171	-234.758182631
229	0.130014731129	-234.882065154	0.132748848733	-234.520362523	-234.513756041
230	0.132107052886	-234.797648364	0.132868091911	-235.340702866	-235.317096503
231	0.11201771589	-235.074700691	0.132727138141	-234.884006923	-234.86723185
232	0.129332964609	-235.219839743	0.132573190614	-235.450102337	-235.418700052
233	0.12451240602	-235.273061169	0.132343750227	-236.653807355	-236.644082989
234	0.120607943135	-235.302477521	0.132472532854	-235.214026639	-235.198017977
235	0.12798836513	-235.588356914	0.132393256567	-235.31598792	-235.282418572
236	0.124462227367	-235.507427332	0.132394078954	-235.208937877	-235.186664772
237	0.12949167484	-235.733911938	0.132109210468	-235.937467502	-235.930422964
238	0.127965799595	-235.582420812	0.132242927732	-235.573535361	-235.555753638
239	0.131100819279	-235.762161381	0.132173355222	-236.04758253	-236.04149796
240	0.133003975842	-235.860808622	0.132099506714	-235.744996172	-235.73606942
241	0.131345216978	-235.937667999	0.131941447493	-236.436942323	-236.414433136
242	0.127883882246	-235.981766455	0.132081250203	-236.526796763	-236.525921296
243	0.119680621589	-235.994713358	0.132329605394	-235.979648958	-235.955024893
244	0.135495002078	-236.170666169	0.132016611664	-236.493664518	-236.486378727
245	0.103524005538	-236.237960373	0.132286184077	-235.756403206	-235.757507494
246	0.123226733831	-236.203111488	0.132332565737	-236.428208609	-236.402227934
247	0.126942422719	-236.27678299	0.132303782843	-236.574199508	-236.554826719
248	0.120942942903	-236.438547062	0.132272532833	-237.192599236	-237.164389273
249	0.131033778175	-236.482477158	0.132060855172	-237.362012368	-237.351142428
250	0.126002104856	-236.464250022	0.132319572309	-237.134312837	-237.109862753
251	0.128230625356	-236.589700527	0.132242598502	-236.381196891	-236.378935652
252	0.128494517165	-236.74643467	0.132574012985	-237.544524646	-237.538136274
253	0.129554422285	-236.836231079	0.132183388221	-237.21833901	-237.207426639
254	0.13354146033	-236.909651237	0.132245559128	-237.442925585	-237.427800202
255	0.119916375655	-237.051962455	0.132145065885	-236.491382723	-236.496854217
256	0.131332109948	-237.100560496	0.13184309194	-237.795932004	-237.770091415
257	0.126300577592	-237.30385644	0.132231085685	-237.07291774	-237.050822392
258	0.130473532684	-237.472100895	0.13212335523	-237.315491647	-237.300923532
259	0.12155054582	-237.543232255	0.132014967023	-237.916001692	-237.886196161
260	0.126943874663	-237.585465937	0.131892434437	-237.82641632	-237.826561362
261	0.124884339247	-237.805347674	0.131926315984	-238.088050409	-238.064871272
262	0.119594620928	-237.979234259	0.132253289576	-238.266442488	-238.231690722
263	0.133247841756	-238.071223648	0.131992105606	-238.000255288	-238.014645536
264	0.12045779803	-237.994076306	0.132375822459	-237.775546003	-237.75959797
265	0.131906609925	-238.151499909	0.132021381651	-238.253642271	-238.241094499
266	0.114667212134	-238.278976458	0.132047039568	-239.079856317	-239.053802688
267	0.135738436934	-238.458987481	0.131879112093	-238.584982141	-238.574676787
268	0.136341672948	-238.591481467	0.131965131493	-239.691788083	-239.677066946
269	0.116508559903	-238.651078766	0.131977796013	-238.216038998	-238.224873171
270	0.132311070892	-238.538607743	0.132068750058	-238.937070354	-238.934877671
271	0.116121125381	-238.655538885	0.131927631654	-239.511348976	-239.505109838
272	0.13534136557	-238.791454566	0.131792269671	-239.023333419	-239.011700638
273	0.127554891362	-238.936307959	0.131959539377	-238.820328515	-238.791072996
274	0.121762261402	-239.040503147	0.132168256656	-239.876492927	-239.881710743
275	0.137185885947	-239.166376811	0.131885361805	-239.232107246	-239.228206104
276	0.122839608237	-239.222567205	0.13173075654	-239.677596522	-239.673878681
277	0.131521549564	-239.448614807	0.131580592174	-239.526663047	-239.515695449
278	0.128360067439	-239.62732684	0.131729769683	-239.503517049	-239.489984791
279	0.119943294131	-239.579632487	0.131513322294	-240.043362475	-240.024311063
280	0.120924600404	-239.700513975	0.131572368341	-239.853285349	-239.849355918
281	0.125205284114	-239.933293802	0.131774506663	-240.200995885	-240.185783548
282	0.124419391215	-239.913090086	0.131535855242	-240.35813092	-240.332299572
283	0.120330431421	-239.935590979	0.131544901391	-239.564642184	-239.55539655
284	0.132995833444	-240.010013108	0.131485197285	-240.381210734	-240.345254455
285	0.115480255533	-240.009731621	0.131390131414	-240.297561121	-240.290568329
286	0.129685674947	-240.231324289	0.131370559335	-239.644500679	-239.642092432
287	0.128257746068	-240.360173247	0.131622368254	-240.236210271	-240.244098207
288	0.124374292517	-240.499986139	0.131547697398	-240.180596235	-240.177885963
289	0.121337198853	-240.400002927	0.13152582218	-241.159275457	-241.14915405
290	0.131939353037	-240.615341486	0.131401644922	-240.846683561	-240.844355146
291	0.117747382652	-240.649203267	0.131375657947	-239.768338399	-239.771241736
292	0.133578273121	-240.742548966	0.131241611768	-241.381995747	-241.359341107
293	0.111206084128	-240.896658337	0.131293092033	-241.555306457	-241.537115301
294	0.137934627435	-241.003638009	0.131417927507	-240.60391442	-240.591786027
295	0.130945021069	-241.057801082	0.131101480401	-240.915939427	-240.902426138
296	0.126215408378	-241.016581167	0.131289967244	-242.459259827	-242.429093528
297	0.118885546579	-241.150026833	0.131256249806	-240.583729027	-240.596467243
298	0.120064762293	-241.281737714	0.13133223685	-242.291179358	-242.276134789
299	0.12381629373	-241.439084141	0.13107878314	-241.680173216	-241.675954218
300	0.123154933499	-241.546932327	0.131240131479	-241.803991381	-241.792644254
301	0.132487785804	-241.650761975	0.131119736817	-242.065528439	-242.038290902
302	0.122781029069	-241.7437451	0.131181249956	-241.813616142	-241.785194142
303	0.12583978612	-241.797324732	0.131144572481	-242.121486706	-242.115848627
304	0.119029737512	-241.777667807	0.131120394664	-241.262207754	-241.259554502
305	0.125870939368	-241.880742395	0.130887664753	-242.077460296	-242.065402502
306	0.12704146155	-241.930186808	0.130896052687	-242.650878738	-242.6282922
307	0.132569075945	-241.968955485	0.130561184256	-241.714537472	-241.716718383
308	0.12001783507	-242.094891014	0.130787006538	-242.125035345	-242.107453494
309	0.121722780663	-242.161664408	0.130547203837	-241.909345786	-241.899408112
310	0.132176552315	-242.019750053	0.130505921088	-242.255628392	-242.246170627
311	0.118973411163	-242.186836087	0.13038930929	-242.78386499	-242.76393293
312	0.112255026179	-242.320804563	0.13040328945	-241.720160701	-241.724201284
313	0.127925804025	-242.435237359	0.130239144666	-242.158228536	-242.136626257
314	0.11919243206	-242.406302192	0.130566447581	-242.529246914	-242.517904507
315	0.126027922489	-242.52327694	0.130299506321	-242.9505343	-242.942456524
316	0.137357339106	-242.697650342	0.130246217227	-242.635668344	-242.618222982
317	0.123254703578	-242.754077041	0.130176480397	-243.304621669	-243.285425525
318	0.11632224023	-243.045491774	0.130285197371	-243.46965847	-243.460601664
319	0.132846341536	-243.025147181	0.130254769937	-243.060057724	-243.049198339
320	0.114500107643	-243.172760738	0.13022220399	-242.663822479	-242.662950021
321	0.119216675249	-243.183367691	0.12986546049	-242.818319701	-242.810761884
322	0.133953438051	-243.059412332	0.129957401243	-243.301527662	-243.281735446
323	0.12007843599	-243.218080791	0.129965954125	-242.371553203	-242.346454845
324	0.124435885298	-243.213032668	0.130010855316	-243.708548483	-243.696061938
325	0.120354936755	-243.316270342	0.130186677528	-244.117532773	-244.096843941
326	0.12356201719	-243.555211627	0.129764309243	-243.550370928	-243.555000031
327	0.12786025337	-243.628559251	0.129957072413	-243.585791097	-243.576816656
328	0.130363145954	-243.66229361	0.130244243482	-243.041164924	-243.039416796
329	0.110302755654	-243.716624843	0.130159539659	-243.725747752	-243.721529984
330	0.127056422634	-243.730469493	0.129855592259	-244.593684837	-244.569153659
331	0.125563263302	-243.850945936	0.129983388201	-244.202173907	-244.186748583
332	0.127531690787	-243.893703316	0.129521710708	-244.669280287	-244.666375934
333	0.126845895387	-244.174077116	0.129555427354	-244.696366864	-244.707036663
334	0.124477537224	-244.192064817	0.129633388268	-243.843078027	-243.836323068
335	0.124276200483	-244.411749921	0.129616282943	-244.349311579	-244.338434021
336	0.125516239901	-244.380814007	0.129485855518	-244.538952402	-244.532700967
337	0.125267356899	-244.566628968	0.129525164609	-244.19777474	-244.19109335
338	0.133956037542	-244.478054818	0.129468914631	-244.260657737	-244.249238688
339	0.104892708113	-244.685851275	0.129666282746	-244.678146591	-244.679195036
340	0.133100991288	-244.797673187	0.129508223675	-244.67027592	-244.676685011
341	0.117135702158	-244.687494797	0.129499835529	-244.39634415	-244.403769539
342	0.13058383175	-244.761821048	0.129546875067	-245.032331913	-245.025322686
343	0.112897071621	-244.879222963	0.129536677662	-244.919734316	-244.907827236
344	0.121902873622	-244.956735841	0.129302138223	-245.047518416	-245.049571668
345	0.128236340475	-245.023229112	0.129335855457	-245.060754691	-245.048109949
346	0.130138830115	-245.071083172	0.129429111818	-245.176631637	-245.164663297
347	0.130726983831	-245.105099401	0.129382401211	-244.325066805	-244.316324946
348	0.124136579196	-245.244427282	0.129356907779	-245.707723588	-245.686168201
349	0.120804306756	-245.353059222	0.129268749921	-245.516241411	-245.500712114
350	0.115661475389	-245.430920096	0.129348190662	-245.350806901	-245.349064046
351	0.13957308647	-245.642238361	0.12924226982	-245.729108033	-245.734436846
352	0.124787221344	-245.615908791	0.129286183989	-245.719833662	-245.719538156
353	0.128322205408	-245.772178411	0.129199506515	-245.302034836	-245.313138906
354	0.124711464996	-245.697266664	0.129288815762	-246.205188638	-246.180536344
355	0.123959892539	-245.749585428	0.129207236908	-246.065058138	-246.063485658
356	0.115569648294	-245.860696386	0.129304276336	-246.028126543	-246.027443071
357	0.12837761721	-246.033897531	0.129039802551	-246.012574216	-245.998593301
358	0.130205684924	-245.987709831	0.129063815804	-246.563573224	-246.546710106
359	0.120787626629	-245.977332814	0.128958059204	-246.107362893	-246.096575918
360	0.124324885415	-246.074306304	0.128938651414	-246.060696476	-246.059852173
361	0.124287423323	-246.250137758	0.129056743352	-246.504782653	-246.506319847
362	0.112698633683	-246.306985804	0.129047697147	-246.236021129	-246.205580166
363	0.130288419169	-246.527733917	0.128981907885	-246.158895383	-246.164708468
364	0.123094736532	-246.680204584	0.128999835598	-246.752167949	-246.761849362
365	0.115302547158	-246.888882472	0.129094736505	-247.436824023	-247.427429227
366	0.122400836949	-246.865393445	0.128848190849	-246.73411047	-246.737772511
367	0.125763136993	-246.799171166	0.129013486669	-247.674347147	-247.639222691
368	0.126339022351	-246.928945078	0.12896249979	-248.020482521	-248.000591589
369	0.121503819865	-247.1339394	0.128933059291	-247.384741881	-247.380382275
370	0.137363652277	-247.162542201	0.128826809212	-247.119728425	-247.096964296
371	0.117338145341	-247.315170849	0.128852960765	-247.336194798	-247.339770367
372	0.122024499327	-247.404198224	0.128817434225	-247.458023766	-247.462839343
